,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
930,73,Self-emp-not-inc,214498.0,7th-8th,4.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,12.0,United-States,0
10136,23,Private,158996.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,38.0,United-States,0
691,24,Private,321435.0,Bachelors,13.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,35.0,United-States,1
11855,38,Private,180288.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1977.0,60.0,United-States,1
3965,64,Private,130525.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1
2143,57,Private,220986.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1
8526,23,Private,130959.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,2407.0,0.0,6.0,Canada,0
2658,31,Private,185778.0,HS-grad,9.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,60.0,United-States,0
9799,35,Private,193094.0,HS-grad,9.0,Never-married,Prof-specialty,Unmarried,White,Female,0.0,0.0,35.0,United-States,0
1848,25,Private,40255.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,80.0,United-States,0
9617,32,Private,154950.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1977.0,44.0,United-States,1
10818,50,Private,193746.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,0
6238,33,Private,103651.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,60.0,United-States,0
15312,24,Private,456430.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,0
10805,38,Private,285890.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,Black,Male,0.0,0.0,55.0,United-States,1
11712,28,Private,264735.0,Masters,14.0,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,50.0,India,0
13265,47,Local-gov,174126.0,HS-grad,9.0,Widowed,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
15587,61,Private,222966.0,9th,5.0,Widowed,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0
15436,30,Private,226535.0,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,White,Male,4865.0,0.0,40.0,United-States,0
3306,23,Private,292264.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,0
14242,38,Private,27016.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,43.0,United-States,0
6819,23,Private,237432.0,12th,8.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,60.0,United-States,0
5536,36,Self-emp-inc,192251.0,Some-college,10.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,1902.0,15.0,United-States,1
5019,51,Private,123011.0,HS-grad,9.0,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0
2351,25,Private,266668.0,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,20.0,United-States,0
4267,60,Self-emp-not-inc,285365.0,Some-college,10.0,Married-civ-spouse,Other-service,Wife,Black,Female,0.0,0.0,50.0,United-States,0
6650,58,Private,102791.0,HS-grad,9.0,Divorced,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,0
12033,39,Private,66687.0,Some-college,10.0,Separated,Craft-repair,Unmarried,White,Male,0.0,0.0,45.0,United-States,0
10598,52,Private,207025.0,HS-grad,9.0,Divorced,Priv-house-serv,Unmarried,Black,Female,0.0,0.0,24.0,United-States,0
11196,55,Private,141807.0,Doctorate,16.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1
13715,71,Self-emp-not-inc,157845.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,20.0,United-States,0
2054,25,Private,60358.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,45.0,United-States,0
8799,31,Private,141410.0,Some-college,10.0,Never-married,Transport-moving,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,0
9921,40,Private,137421.0,Masters,14.0,Married-spouse-absent,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,35.0,India,1
2204,61,Private,266646.0,5th-6th,3.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,2290.0,0.0,40.0,United-States,0
2317,65,Self-emp-inc,410199.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,9386.0,0.0,35.0,United-States,1
4905,39,Private,289890.0,Bachelors,13.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,60.0,United-States,0
284,31,Private,241797.0,Some-college,10.0,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
9486,25,Local-gov,55360.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,Black,Male,0.0,0.0,40.0,United-States,0
6718,20,Federal-gov,26585.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,25.0,United-States,0
635,42,Private,173888.0,HS-grad,9.0,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,0.0,0.0,52.0,United-States,0
5610,25,Local-gov,187792.0,Some-college,10.0,Divorced,Protective-serv,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
5819,51,Private,194097.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,30.0,United-States,1
1552,70,Private,118902.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,Scotland,0
9839,34,State-gov,111843.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,Black,Female,3325.0,0.0,40.0,United-States,0
9750,49,Local-gov,452402.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,Black,Female,7688.0,0.0,35.0,United-States,1
11425,19,Private,119529.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,15.0,United-States,0
16072,29,Private,145490.0,11th,7.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,0
1733,46,Private,40666.0,Bachelors,13.0,Divorced,Exec-managerial,Other-relative,White,Male,0.0,0.0,40.0,United-States,0
15454,37,Federal-gov,45937.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,48.0,United-States,1
14941,47,Self-emp-inc,147869.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,0
2816,51,Private,150999.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7298.0,0.0,40.0,United-States,1
10823,38,Private,179731.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,52.0,United-States,0
3119,63,Private,50120.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1573.0,25.0,United-States,0
16269,58,Private,292710.0,Assoc-acdm,12.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,36.0,United-States,0
1084,51,Private,175122.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,0
9479,20,Private,122622.0,Some-college,10.0,Never-married,Farming-fishing,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
1081,28,Private,173858.0,HS-grad,9.0,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,35.0,China,0
3067,52,Private,94873.0,HS-grad,9.0,Widowed,Other-service,Unmarried,White,Male,0.0,0.0,19.0,United-States,0
5744,19,Private,365871.0,Some-college,10.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,32.0,United-States,0
1075,56,Private,227972.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,48.0,Germany,1
9856,46,Private,123807.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0.0,0.0,15.0,United-States,0
3798,39,Private,346478.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1
3332,26,Local-gov,213258.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,0
5929,55,Self-emp-not-inc,157639.0,9th,5.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,58.0,United-States,0
3847,46,Self-emp-not-inc,334456.0,9th,5.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,0
727,53,Self-emp-inc,94214.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,7298.0,0.0,50.0,Thailand,1
15178,54,State-gov,55861.0,Assoc-acdm,12.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,39.0,United-States,0
7068,36,Local-gov,254202.0,Prof-school,15.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,24.0,Germany,0
9315,26,Private,209051.0,Some-college,10.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,25.0,United-States,0
520,64,State-gov,107732.0,1st-4th,2.0,Married-civ-spouse,Farming-fishing,Husband,Other,Male,0.0,0.0,45.0,Columbia,0
4818,34,Private,83800.0,Some-college,10.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,30.0,United-States,0
6101,22,Private,27881.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,45.0,United-States,0
3608,34,Private,127651.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,1
6017,77,Self-emp-not-inc,34761.0,7th-8th,4.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,0
2321,48,Private,47343.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,70.0,United-States,1
10288,33,State-gov,295662.0,Bachelors,13.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
10449,24,Private,200295.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,35.0,United-States,0
2330,50,Private,135102.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,1
10474,43,Private,358677.0,Assoc-voc,11.0,Divorced,Craft-repair,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,0
11190,37,Private,52870.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0
8882,19,Private,146189.0,HS-grad,9.0,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Female,0.0,0.0,78.0,United-States,0
1070,63,Private,201700.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,7298.0,0.0,40.0,United-States,1
8288,54,Private,76268.0,HS-grad,9.0,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,80.0,United-States,0
6941,52,Local-gov,178983.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,0
11079,27,Private,221166.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,0
7952,20,Private,37894.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,1719.0,30.0,United-States,0
7946,50,Federal-gov,191013.0,HS-grad,9.0,Separated,Sales,Other-relative,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,United-States,0
298,23,Private,318483.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,0
524,22,Private,143062.0,Some-college,10.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,12.0,United-States,0
7087,50,Private,240989.0,1st-4th,2.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,0.0,0.0,40.0,Mexico,0
8872,47,Federal-gov,326048.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
3033,45,Private,353824.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,1
9030,31,Private,188798.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,1
134,42,Self-emp-inc,100793.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,41.0,United-States,1
5935,27,Local-gov,106179.0,Bachelors,13.0,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,0
13207,50,Local-gov,270221.0,Some-college,10.0,Divorced,Adm-clerical,Own-child,White,Male,0.0,0.0,43.0,United-States,1
8435,38,Private,349198.0,Assoc-acdm,12.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,21.0,United-States,1
14080,40,Private,190292.0,HS-grad,9.0,Divorced,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,40.0,United-States,0
8107,32,Private,32174.0,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,40.0,United-States,0
10603,28,State-gov,624572.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,40.0,United-States,0
10750,42,Private,222756.0,Bachelors,13.0,Divorced,Prof-specialty,Unmarried,White,Male,7430.0,0.0,40.0,United-States,1
4723,29,Private,359155.0,Bachelors,13.0,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,20.0,United-States,0
13308,35,Private,103710.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
1760,52,Self-emp-inc,229259.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1
14258,22,Private,195767.0,Bachelors,13.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,30.0,United-States,0
15360,46,Private,191821.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
8041,31,Private,264351.0,12th,8.0,Separated,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,Mexico,0
10320,42,Self-emp-not-inc,114580.0,Masters,14.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,70.0,United-States,0
6405,18,Private,198368.0,11th,7.0,Never-married,Other-service,Own-child,White,Male,594.0,0.0,10.0,United-States,0
13298,34,Self-emp-not-inc,169186.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,0
12169,45,Private,239864.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,0
8073,63,Self-emp-not-inc,246124.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,0
13924,30,Self-emp-not-inc,173792.0,Some-college,10.0,Separated,Prof-specialty,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0
2338,64,Private,182044.0,10th,6.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,0
8903,44,Private,190531.0,Bachelors,13.0,Divorced,Prof-specialty,Unmarried,Black,Female,0.0,0.0,35.0,United-States,0
3708,39,Private,270557.0,Masters,14.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,50.0,United-States,1
15843,47,State-gov,190325.0,Some-college,10.0,Divorced,Tech-support,Unmarried,Black,Female,0.0,0.0,48.0,United-States,0
12906,27,Private,169117.0,Some-college,10.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,30.0,United-States,0
5645,52,Private,197322.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
9287,42,Private,187702.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
15591,40,Private,309990.0,HS-grad,9.0,Separated,Adm-clerical,Not-in-family,White,Female,8614.0,0.0,60.0,United-States,1
16053,63,Self-emp-not-inc,175177.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,35.0,United-States,1
14935,26,State-gov,93806.0,Some-college,10.0,Never-married,Adm-clerical,Other-relative,White,Male,0.0,0.0,25.0,United-States,0
16241,57,Private,161944.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688.0,0.0,60.0,United-States,1
13317,31,Private,246439.0,Assoc-acdm,12.0,Never-married,Tech-support,Own-child,White,Male,0.0,0.0,45.0,United-States,0
1268,50,Private,143353.0,HS-grad,9.0,Divorced,Priv-house-serv,Unmarried,Black,Female,0.0,0.0,12.0,United-States,0
9708,54,Self-emp-inc,52565.0,7th-8th,4.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,70.0,United-States,0
13495,39,Private,325374.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,40.0,United-States,1
11179,31,Private,176244.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,35.0,United-States,0
8953,38,Private,65390.0,12th,8.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
13201,32,Private,312923.0,5th-6th,3.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Mexico,0
12446,56,Self-emp-not-inc,221801.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,0
2080,36,Private,326352.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0
2668,32,Private,133530.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0.0,0.0,20.0,United-States,0
4981,29,Private,166320.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1
1849,29,State-gov,214881.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,Honduras,1
1080,81,Private,184615.0,7th-8th,4.0,Widowed,Machine-op-inspct,Unmarried,White,Female,1264.0,0.0,40.0,United-States,0
14076,21,Private,93977.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
12045,49,Private,175958.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,46.0,United-States,1
5434,29,Private,176137.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
9628,39,Private,215981.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1
6193,22,Private,333838.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
4422,40,State-gov,67874.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,58.0,United-States,0
9670,25,Local-gov,250770.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,0
6001,37,Self-emp-not-inc,377798.0,Some-college,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0
7347,46,Local-gov,99971.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,56.0,United-States,1
7369,23,Private,44793.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0
6369,21,Private,416103.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,0
7507,23,Private,437940.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0
9207,32,Private,236861.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,1
14383,51,State-gov,42901.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,70.0,United-States,1
3235,32,Private,262024.0,HS-grad,9.0,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,38.0,United-States,0
3312,54,Private,183668.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,0
15522,42,Self-emp-not-inc,34722.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,0
322,56,Self-emp-inc,170287.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0
211,19,Private,53355.0,11th,7.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,12.0,United-States,0
9058,41,Self-emp-not-inc,197176.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,0
477,39,Private,98886.0,7th-8th,4.0,Married-civ-spouse,Other-service,Husband,White,Male,4508.0,0.0,40.0,Mexico,0
7547,22,Private,161508.0,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,0
6175,75,Self-emp-not-inc,343631.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0.0,0.0,15.0,United-States,0
9306,25,Private,153932.0,11th,7.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,2580.0,0.0,30.0,United-States,0
9923,28,Federal-gov,187649.0,HS-grad,9.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,0
11141,19,Private,70505.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,20.0,United-States,0
13537,34,Private,51854.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
4536,26,Private,252563.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
